Company Name for Emails,Company name ,# Employees,Employee range,Industry,Website,Company Linkedin Url,Company State,Company Country
International Trademark Association,International Trademark Association,80,51-500,Organizations,www.inta.org,http://www.linkedin.com/company/gointa,New York,United States
Maine Pointe,Maine Pointe,178,51-500,Business Services,www.mainepointe.com,http://www.linkedin.com/company/maine-pointe,Massachusetts,United States
Sanofi,Sanofi,12500,10000+,Manufacturing,www.sanofi.us,http://www.linkedin.com/company/sanofi-topaz-inc.,New Jersey,United States
Sarepta Therapeutics,Sarepta Therapeutics,1314,501-10000,Manufacturing,www.sarepta.com,http://www.linkedin.com/company/sarepta-therapeutics,Massachusetts,United States
ClearOne,ClearOne,82,51-500,Telecommunications,www.clearone.com,http://www.linkedin.com/company/clearone-,Utah,United States
Verdigris Technologies,Verdigris,53,51-500,Software,www.verdigris.co,http://www.linkedin.com/company/verdigris,California,United States
Trimble,Trimble,12700,10000+,Business Services,www.trimble.com,http://www.linkedin.com/company/trimble,Colorado,United States
GovConnection,GovConnection,63,51-500,Retail,www.govconnection.com,http://www.linkedin.com/company/govconnect-inc,Maryland,United States
3650 Reit,3650 Reit,53,51-500,Real Estate,www.3650reit.com,http://www.linkedin.com/company/3650reit,Florida,United States
Optisol,Optisol,400,51-500,Business Services,www.optisolbusiness.com,http://www.linkedin.com/company/optisol-business-solutions,California,United States
Byrna Technologies,Byrna,106,51-500,Manufacturing,www.byrna.com,http://www.linkedin.com/company/byrna,Massachusetts,United States
Wiley University,Wiley University,245,51-500,Education,www.wileyc.edu,http://www.linkedin.com/company/wiley-college,Texas,United States
Archdiocese of San Antonio,Archdiocese of San Antonio,196,51-500,Organizations,www.archsa.org,http://www.linkedin.com/company/assumption-seminary-dorm,Texas,United States
Dtex Systems,Dtex Systems,53,51-500,Software,www.dtexsystems.com,http://www.linkedin.com/company/dtex-systems,California,United States
Altana Technologies,Altana,70,51-500,Software,www.altana.ai,http://www.linkedin.com/company/altana-ai,New York,United States
3D Systems,3D Systems,2032,501-10000,Manufacturing,www.3dsystems.com,http://www.linkedin.com/company/3d-systems,South Carolina,United States
Avid Bioservices,Avid Bioservices,365,51-500,Manufacturing,www.avidbio.com,http://www.linkedin.com/company/avid-bioservices,California,United States
Benjamin Moore,Benjamin Moore,2000,501-10000,Manufacturing,www.benjaminmoore.com,http://www.linkedin.com/company/benjamin-moore-&-co-,New Jersey,United States
AllBirds,AllBirds,700,501-10000,Retail,www.allbirds.com,http://www.linkedin.com/company/allbirds,California,United States
Tend,Tend,185,51-500,Hospitals & Physicians Clinics,www.hellotend.com,http://www.linkedin.com/company/tenddental,Tennessee,United States
Wiley,Wiley,8800,501-10000,Media & Internet,www.wiley.com,http://www.linkedin.com/company/john-wiley-and-sons,New Jersey,United States
Procter & Gamble,Procter & Gamble,107000,,Manufacturing,us.pg.com,http://www.linkedin.com/company/procter-and-gamble,Ohio,United States
DXC Technology,DXC Technology,130000,,Business Services,www.dxc.com,http://www.linkedin.com/company/dxctechnology,Virginia,United States
L Keeley Construction,L Keeley Construction,1000,501-10000,Construction,www.keeleyconstruction.com,http://www.linkedin.com/company/5872503,Missouri,United States
Department of Defense - Missile Defense Agency,Department of Defense - Missile Defense Agency,2807,501-10000,Government,www.mda.mil,http://www.linkedin.com/company/missile-defense-agency,Virginia,United States
Flexsteel,Flexsteel,1700,501-10000,Retail,www.flexsteel.com,http://www.linkedin.com/company/flexsteel-industries-inc,Iowa,United States
Octave Health,Octave Health,216,51-500,Healthcare Services,www.findoctave.com,http://www.linkedin.com/company/octavehealth,California,United States
Georgetown University,Georgetown University,5000,501-10000,Education,www.georgetown.edu,http://www.linkedin.com/company/georgetown-university-press,District of Columbia,United States
Wayspring,Wayspring,700,501-10000,Hospitals & Physicians Clinics,www.wayspring.com,http://www.linkedin.com/company/wayspring,Tennessee,United States
State of Nevada,State of Nevada,9021,501-10000,Government,www.nv.gov,http://www.linkedin.com/company/state-of-nevada,Nevada,United States
Danimer Scientific,Danimer Scientific,271,51-500,Manufacturing,www.danimerscientific.com,http://www.linkedin.com/company/danimerscientific,Georgia,United States
Crescent Capital Group,Crescent Capital Group,328,51-500,Finance,www.crescentcap.com,http://www.linkedin.com/company/crescent-investments-limited,California,United States
Orgenesis,Orgenesis,167,51-500,Healthcare Services,www.orgenesis.com,http://www.linkedin.com/company/orgenesis-inc-orgs-,Maryland,United States
Arsenal Bio,Arsenal Bio,328,51-500,Business Services,www.arsenalbio.com,http://www.linkedin.com/company/arsenalbio,California,United States
Mattel,Mattel,33900,10000+,Manufacturing,corporate.mattel.com,http://www.linkedin.com/company/mattel-group-limited,California,United States
AVIAN,AVIAN,252,51-500,Manufacturing,www.avian.com,http://www.linkedin.com/company/avian-inc,Maryland,United States
Overstock.com,Overstock.com,1050,501-10000,Retail,overstock.bedbathandbeyond.com,http://www.linkedin.com/company/overstock,Utah,United States
KKR,KKR,4490,501-10000,Finance,www.kkr.com,http://www.linkedin.com/company/kkr,New York,United States
Claire's,Claire's,26789,10000+,Retail,corporate.claires.com,http://www.linkedin.com/company/claire's-accessories,Illinois,United States
MetLife,MetLife,45000,10000+,Insurance,www.metlife.com,http://www.linkedin.com/company/metlife,New York,United States
Allovir,Allovir,114,51-500,Business Services,www.allovir.com,http://www.linkedin.com/company/allovir,Massachusetts,United States
Sanaria,Sanaria,86,51-500,Manufacturing,www.sanaria.com,http://www.linkedin.com/company/sanaria-inc,Maryland,United States
Allegiance Mobile Health,Allegiance Mobile Health,1250,501-10000,Healthcare Services,www.allmh.com,http://www.linkedin.com/company/allegiance-mobile-health,Texas,United States
ADHD Online,ADHD Online,61,51-500,Healthcare Services,www.adhdonline.com,http://www.linkedin.com/company/adhddiagnosis,Michigan,United States
Genezen,Genezen,55,51-500,Business Services,www.genezen.com,http://www.linkedin.com/company/genezen-laboratories,Indiana,United States
Legato Security,Legato Security,71,51-500,Business Services,www.legatosecurity.com,http://www.linkedin.com/company/legato-security,Utah,United States
Kroll,Kroll,6500,501-10000,Business Services,www.kroll.com,http://www.linkedin.com/company/kroll-holdings-limited,New York,United States
Regions,Regions,19473,10000+,Finance,www.regions.com,http://www.linkedin.com/company/regions-financial-corporation,Alabama,United States
Applied Innovation,Applied Innovation,500,51-500,Business Services,www.appliedinnovation.com,http://www.linkedin.com/company/appliedinnovation,Michigan,United States
Sling TV,Sling TV,440,51-500,Media & Internet,www.sling.com,http://www.linkedin.com/company/sling-tv-live,Colorado,United States
Organogenesis,Organogenesis,862,501-10000,Manufacturing,www.organogenesis.com,http://www.linkedin.com/company/organogenesis,Massachusetts,United States
ManTech International,ManTech International,9800,501-10000,Business Services,www.mantech.com,http://www.linkedin.com/company/mantech,Virginia,United States
Watsco,Watsco,7350,501-10000,Transportation,www.watsco.com,http://www.linkedin.com/company/watsco,Florida,United States
Globus Medical,Globus Medical,5000,501-10000,Manufacturing,www.globusmedical.com,http://www.linkedin.com/company/globus-medical-belgium,Pennsylvania,United States
NBT Bancorp,NBT Bancorp,1705,501-10000,Finance,www.nbtbancorp.com,http://www.linkedin.com/company/nbtbancorp,New York,United States
HappyFunCorp,HappyFunCorp,80,51-500,Software,www.happyfuncorp.com,http://www.linkedin.com/company/happyfuncorp,New York,United States
Syra Health,Syra Health,64,51-500,Business Services,www.syrahealth.com,http://www.linkedin.com/company/syrahealth,Indiana,United States
Coda Octopus Group,Coda Octopus Group,83,51-500,Manufacturing,www.codaoctopusgroup.com,http://www.linkedin.com/company/codaoctopus-products-ltd,Florida,United States
SpartanNash,SpartanNash,10000,501-10000,Retail,www.spartannash.com,http://www.linkedin.com/company/spartannash,Michigan,United States
Patria Investments,Patria Investments,393,51-500,Finance,www.patria.com,http://www.linkedin.com/company/patria-investments,New York,United States
Ameren Corporation,Ameren,9372,501-10000,Holding Companies & Conglomerates,www.ameren.com,http://www.linkedin.com/company/ameren,Missouri,United States
Renasant,Renasant,2300,501-10000,Finance,www.renasant.com,http://www.linkedin.com/company/renasant-bank,Mississippi,United States
ObjectiveHealth,ObjectiveHealth,220,51-500,Business Services,objective.health,http://www.linkedin.com/company/objective-gi,Tennessee,United States
Five Below,Five Below,6500,501-10000,Retail,www.fivebelow.com,http://www.linkedin.com/company/five-below,Pennsylvania,United States
OncoCyte,OncoCyte,75,51-500,Business Services,www.oncocyte.com,http://www.linkedin.com/company/oncocyte-corporation,California,United States
Meati,Meati,246,51-500,Manufacturing,www.meati.com,http://www.linkedin.com/company/meati,Colorado,United States
Chipotle Mexican Grill,Chipotle Mexican Grill,116068,,Hospitality,www.chipotle.com,http://www.linkedin.com/company/chipotle-mexican-grill,California,United States
Mesa Airlines,Mesa Airlines,2303,501-10000,Transportation,www.mesa-air.com,http://www.linkedin.com/company/mesa-airlines,Arizona,United States
Department of Energy - Argonne National Laboratory,Department of Energy - Argonne National Laboratory,3569,501-10000,Business Services,www.anl.gov,http://www.linkedin.com/company/argonne-national-laboratory,Illinois,United States
Build-A-Bear Workshop,Build-A-Bear Workshop,1000,501-10000,Retail,www.buildabear.com,http://www.linkedin.com/company/build-a-bear-workshop,Missouri,United States
Verve Therapeutics,Verve Therapeutics,260,51-500,Business Services,www.vervetx.com,http://www.linkedin.com/company/verve-therapeutics-inc,Massachusetts,United States
Ontrak Health,Ontrak Health,102,51-500,Healthcare Services,www.ontrakhealth.com,http://www.linkedin.com/company/ontrak-health,Florida,United States
MicroVision,MicroVision,96,51-500,Manufacturing,www.microvision.com,http://www.linkedin.com/company/microvision,Washington,United States
Easy Metrics,Easy Metrics,76,51-500,Software,www.easymetrics.com,http://www.linkedin.com/company/easy-metrics-inc-,Washington,United States
IFC,IFC,384,51-500,Telecommunications,www.ifc.com,http://www.linkedin.com/company/idependent-film-channel-ifc,California,United States
Cellares,Cellares,109,51-500,Manufacturing,www.cellares.com,http://www.linkedin.com/company/cellares-corporation,California,United States
Hall of Fame Resort & Entertainment,Hall of Fame Resort & Entertainment,114,51-500,Hospitality,www.hofreco.com,http://www.linkedin.com/company/elite-team-holdings-llc,Ohio,United States
Novarad,Novarad,203,51-500,Software,www.novarad.net,http://www.linkedin.com/company/novarad,Utah,United States
Douglas Dynamics,Douglas Dynamics,1885,501-10000,Manufacturing,www.douglasdynamics.com,http://www.linkedin.com/company/douglas-dynamics-inc.,Wisconsin,United States
Eos Energy Enterprises,Eos Energy Enterprises,420,51-500,Manufacturing,www.eose.com,http://www.linkedin.com/company/eos-energy-storage,New Jersey,United States
Creare,Creare,107,51-500,Business Services,www.creare.com,http://www.linkedin.com/company/creare,New Hampshire,United States
Solid Power,Solid Power,270,51-500,Manufacturing,www.solidpowerbattery.com,http://www.linkedin.com/company/solid-power,Colorado,United States
Black Rifle Coffee,Black Rifle Coffee,918,501-10000,Manufacturing,www.blackriflecoffee.com,http://www.linkedin.com/company/b.r.c,Utah,United States
S&W Seed,S&W Seed,134,51-500,Agriculture,www.swseedco.com,http://www.linkedin.com/company/s-and-w-seed-co,Colorado,United States
Sierra Space,Sierra Space,2000,501-10000,Manufacturing,www.sierraspace.com,http://www.linkedin.com/company/sierraspace,Colorado,United States
Wells Fargo Advisors,Wells Fargo Advisors,12027,10000+,Finance,www.wellsfargoadvisors.com,http://www.linkedin.com/company/wells-fargo-advisors,Missouri,United States
Hawaiian Bros,Hawaiian Bros,2181,501-10000,Hospitality,www.hawaiianbros.com,http://www.linkedin.com/company/hawaiian-bros,Missouri,United States
tuned,tuned,200,51-500,Hospitals & Physicians Clinics,www.tunedcare.com,http://www.linkedin.com/company/tunedcare,New York,United States
Red River Bancshares,Red River Bancshares,362,51-500,Finance,www.redriverbank.net,http://www.linkedin.com/company/red-river-bank,Louisiana,United States
KB Home,KB Home,2205,501-10000,Construction,www.kbhome.com,http://www.linkedin.com/company/kb-home,California,United States
10x Genomics,10x Genomics,1259,501-10000,Business Services,www.10xgenomics.com,http://www.linkedin.com/company/10xgenomics,California,United States
Etech,Etech,3600,501-10000,Business Services,www.etechgs.com,http://www.linkedin.com/company/etech-global-services,Texas,United States
Oliver Wyman,Oliver Wyman,7000,501-10000,Business Services,www.oliverwyman.com,http://www.linkedin.com/company/oliver-wyman,New York,United States
CBRE,CBRE,130000,,Finance,www.cbre.com,http://www.linkedin.com/company/cbre,Texas,United States
GoPro,GoPro,930,501-10000,Manufacturing,www.gopro.com,http://www.linkedin.com/company/gopro-concept-store,California,United States
Malka Media Group,Malka Media Group,59,51-500,Media & Internet,www.malkamedia.com,http://www.linkedin.com/company/malka-media-group,New Jersey,United States
Indie Semiconductor,Indie Semiconductor,900,501-10000,Manufacturing,www.indiesemi.com,http://www.linkedin.com/company/indie-semiconductor,California,United States
